player_id,player_name,season,valid_from_season,team_id,primary_position,age,matches_played,starts,minutes_played,minutes_per_90,goals,assists,goals_assists,non_pen_goals,xg,xag,npxg,npxg_xag,shots,shots_on_target,sot_pct,avg_shot_distance,goals_per_shot,goals_per_sot,goals_per_90,assists_per_90,xg_per_90,xag_per_90,npxg_per_90,g_a_per_90,shots_per_90,sot_per_90,sca,gca,sca_per_90,gca_per_90,sca_per_90_calc,gca_per_90_calc,key_passes,passes_into_box,prog_passes,prog_carries,prog_receptions,tackles,tackles_won,interceptions,clearances,blocks,errors_leading_to_shot,tackles_per_90,interceptions_per_90,yellows,reds,fouls_committed,fouls_drawn,touches,carries,carry_dist,progressive_carry_dist,dribbles_attempted,dribbles_completed,dribble_success_rate,miscontrols,dispossessed,performance_score
350,Kevin Danso,2025/26,2026/27,28,DF,26.0,2,0,12.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,24,16,100,61,0,0,,0,0,0.24785478547854786
351,Lucas Bergvall,2025/26,2026/27,28,MF,19.0,4,2,200.0,2.2,1,1,2,1,0.3,0.3,0.3,0.5,3,3,100.0,11.0,0.33,0.33,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.9090909090909091,1.3636363636363635,1.3636363636363635,9,1,4.05,0.45,4.090909090909091,0.45454545454545453,2,1,10,6,10,5,4,0,4,0,0,2.2727272727272725,0.0,0,0,5,0,96,55,408,209,5,5,100.0,2,3,0.7504950495049504
352,Mathys Tel,2025/26,2026/27,28,FW,20.0,3,1,99.0,1.1,0,0,0,0,0.1,0.0,0.1,0.1,2,0,0.0,22.9,0.0,,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,1.8181818181818181,0.0,2,1,1.82,0.91,1.8181818181818181,0.9090909090909091,0,0,3,2,7,3,0,0,0,1,0,2.727272727272727,0.0,0,0,2,1,34,22,178,55,2,1,50.0,3,0,0.4201320132013201
353,Micky van de Ven,2025/26,2026/27,28,DF,24.0,4,4,349.0,3.9,1,0,1,1,0.7,0.1,0.7,0.7,3,1,33.3,6.8,0.33,1.0,0.25641025641025644,0.0,0.1794871794871795,0.025641025641025644,0.1794871794871795,0.25641025641025644,0.7692307692307693,0.25641025641025644,3,0,0.77,0.0,0.7692307692307693,0.0,1,0,6,4,0,3,3,3,16,5,0,0.7692307692307693,0.7692307692307693,1,0,4,2,296,158,815,363,4,1,25.0,2,0,0.6440594059405941
354,Mohammed Kudus,2025/26,2026/27,28,FW,25.0,4,4,349.0,3.9,0,2,2,0,0.5,1.1,0.5,1.6,6,1,16.7,17.7,0.0,0.0,0.0,0.5128205128205129,0.12820512820512822,0.2820512820512821,0.12820512820512822,0.5128205128205129,1.5384615384615385,0.25641025641025644,16,3,4.13,0.77,4.102564102564103,0.7692307692307693,9,5,6,10,25,8,5,0,0,2,0,2.0512820512820515,0.0,0,0,3,6,167,91,712,241,30,13,43.3,16,7,0.7672442244224421
355,Pape Matar Sarr,2025/26,2026/27,28,MF,23.0,4,4,345.0,3.8,1,1,2,1,0.3,0.4,0.3,0.8,3,2,66.7,6.2,0.33,0.5,0.2631578947368421,0.2631578947368421,0.07894736842105263,0.10526315789473685,0.07894736842105263,0.5263157894736842,0.7894736842105263,0.5263157894736842,6,4,1.57,1.04,1.5789473684210527,1.0526315789473684,1,0,12,3,14,4,3,2,8,3,0,1.0526315789473684,0.5263157894736842,0,0,10,4,185,90,549,237,7,3,42.9,6,5,0.7926567656765677
356,Pedro Porro,2025/26,2026/27,28,DF,26.0,4,4,340.0,3.8,0,0,0,0,0.1,0.6,0.1,0.7,4,0,0.0,25.0,0.0,,0.0,0.0,0.026315789473684213,0.15789473684210525,0.026315789473684213,0.0,1.0526315789473684,0.0,10,0,2.65,0.0,2.6315789473684212,0.0,7,7,15,10,7,8,5,2,22,2,1,2.1052631578947367,0.5263157894736842,1,0,6,2,265,125,695,392,4,2,50.0,5,0,0.7375412541254126
357,Richarlison,2025/26,2026/27,28,FW,28.0,4,3,257.0,2.9,2,1,3,2,0.8,0.7,0.8,1.6,8,3,37.5,10.0,0.25,0.67,0.6896551724137931,0.3448275862068966,0.27586206896551724,0.24137931034482757,0.27586206896551724,1.0344827586206897,2.7586206896551726,1.0344827586206897,6,2,2.09,0.7,2.0689655172413794,0.6896551724137931,3,1,5,2,4,2,2,1,7,3,0,0.6896551724137931,0.3448275862068966,1,0,3,3,78,37,116,66,4,2,50.0,11,2,0.7002475247524754
358,Rodrigo Bentancur,2025/26,2026/27,28,MF,28.0,3,2,200.0,2.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.35,0.0,1.3636363636363635,0.0,1,1,10,2,3,4,3,1,3,3,0,1.8181818181818181,0.45454545454545453,0,0,0,0,135,56,342,141,3,2,66.7,2,0,0.5150165016501649
359,Wilson Odobert,2025/26,2026/27,28,FW,20.0,4,0,73.0,0.8,0,0,0,0,0.3,0.1,0.3,0.4,3,1,33.3,13.8,0.0,0.0,0.0,0.0,0.37499999999999994,0.125,0.37499999999999994,0.0,3.75,1.25,3,0,3.7,0.0,3.75,0.0,1,3,5,2,9,1,1,0,1,0,0,1.25,0.0,0,0,0,0,44,27,174,97,6,3,50.0,3,0,0.4857260726072608
360,Xavi Simons,2025/26,2026/27,28,FW,22.0,1,1,70.0,0.8,0,1,1,0,0.0,0.1,0.0,0.2,1,0,0.0,24.6,0.0,,0.0,1.25,0.0,0.125,0.0,1.25,1.25,0.0,1,1,1.29,1.29,1.25,1.25,1,0,4,6,6,1,1,0,0,2,0,1.25,0.0,0,0,0,1,48,26,254,169,1,1,100.0,2,0,0.47062706270627064
361,Aaron Wan-Bissaka,2025/26,2026/27,31,DF,27.0,2,2,180.0,2.0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,5,0,2.5,0.0,2.5,0.0,2,4,6,5,14,1,1,1,6,3,0,0.5,0.5,0,0,0,2,139,81,404,204,6,3,50.0,3,0,0.5636963696369636
362,Andy Irving,2025/26,2026/27,31,MF,25.0,3,0,26.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3.46,0.0,3.3333333333333335,0.0,1,0,4,0,0,3,2,0,1,1,0,10.0,0.0,0,0,0,0,28,9,35,14,0,0,,0,0,0.31534653465346535
363,Callum Wilson,2025/26,2026/27,31,FW,33.0,4,0,115.0,1.3,1,0,1,1,1.1,0.0,1.1,1.1,6,4,66.7,12.0,0.17,0.25,0.7692307692307692,0.0,0.8461538461538461,0.0,0.8461538461538461,0.7692307692307692,4.615384615384615,3.0769230769230766,5,0,3.91,0.0,3.846153846153846,0.0,1,0,1,1,5,0,0,1,0,0,0,0.0,0.7692307692307692,0,0,2,3,34,21,100,26,7,4,57.1,4,2,0.45561056105610553
364,Crysencio Summerville,2025/26,2026/27,31,FW,23.0,2,1,69.0,0.8,0,1,1,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,1.25,0.0,0.125,0.0,1.25,0.0,0.0,5,3,6.52,3.91,6.25,3.75,1,0,3,2,6,2,1,0,3,1,0,2.5,0.0,0,0,0,3,28,17,155,86,5,2,40.0,0,0,0.532013201320132
365,El Hadji Malick Diouf,2025/26,2026/27,31,DF,20.0,4,4,360.0,4.0,0,2,2,0,0.2,0.5,0.2,0.7,4,1,25.0,23.3,0.0,0.0,0.0,0.5,0.05,0.125,0.05,0.5,1.0,0.25,5,2,1.25,0.5,1.25,0.5,4,5,7,6,19,4,2,0,19,2,1,1.0,0.0,0,0,3,2,195,80,393,193,9,2,22.2,7,3,0.7198019801980197
366,Freddie Potts,2025/26,2026/27,31,MF,22.0,1,0,45.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0,0,0,0,35,21,95,38,1,0,0.0,0,2,0.24034653465346534
367,Guido Rodríguez,2025/26,2026/27,31,MF,31.0,1,1,70.0,0.8,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,23.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1,0,1.29,0.0,1.25,0.0,0,1,4,0,3,0,0,0,1,3,0,0.0,0.0,0,0,0,0,42,14,50,5,0,0,,0,0,0.2811056105610561
368,James Ward-Prowse,2025/26,2026/27,31,MF,30.0,4,4,323.0,3.6,0,0,0,0,0.1,0.7,0.1,0.8,1,0,0.0,23.1,0.0,,0.0,0.0,0.02777777777777778,0.19444444444444442,0.02777777777777778,0.0,0.2777777777777778,0.0,16,0,4.46,0.0,4.444444444444445,0.0,10,3,11,1,6,3,1,4,2,5,0,0.8333333333333333,1.1111111111111112,0,0,1,2,185,77,406,143,2,0,0.0,2,0,0.5737623762376238
369,Jarrod Bowen,2025/26,2026/27,31,FW,28.0,4,4,360.0,4.0,1,0,1,1,0.5,0.8,0.5,1.3,10,5,50.0,18.1,0.1,0.2,0.25,0.0,0.125,0.2,0.125,0.25,2.5,1.25,15,0,3.75,0.0,3.75,0.0,3,4,8,14,32,5,2,2,4,1,0,1.25,0.5,0,0,1,8,157,91,699,340,19,7,36.8,14,6,0.7613861386138614
370,Jean-Clair Todibo,2025/26,2026/27,31,DF,25.0,2,2,126.0,1.4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.71,0.0,0.7142857142857143,0.0,0,0,7,2,1,3,1,3,6,1,0,2.142857142857143,2.142857142857143,0,0,0,1,102,61,412,262,1,0,0.0,1,0,0.4471122112211221
371,Konstantinos Mavropanos,2025/26,2026/27,31,DF,27.0,2,2,180.0,2.0,0,0,0,0,0.1,0.0,0.1,0.1,1,0,0.0,9.6,0.0,,0.0,0.0,0.05,0.0,0.05,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0,0,7,1,0,0,0,3,13,1,0,0.0,1.5,0,0,2,0,119,77,552,379,0,0,,0,0,0.4023927392739274
372,Kyle Walker-Peters,2025/26,2026/27,31,DF,28.0,3,2,201.0,2.2,0,0,0,0,0.0,0.0,0.0,0.1,1,0,0.0,7.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,3,0,1.34,0.0,1.3636363636363635,0.0,1,0,5,4,7,5,5,0,8,4,0,2.2727272727272725,0.0,0,0,0,4,126,69,341,161,6,3,50.0,0,5,0.5476072607260727
373,Lucas Paquetá,2025/26,2026/27,31,MF,28.0,4,4,337.0,3.7,2,0,2,1,1.4,0.1,0.6,0.8,5,3,60.0,19.8,0.2,0.33,0.5405405405405405,0.0,0.37837837837837834,0.02702702702702703,0.16216216216216214,0.5405405405405405,1.3513513513513513,0.8108108108108107,8,0,2.14,0.0,2.162162162162162,0.0,4,4,26,2,13,8,5,0,6,6,0,2.162162162162162,0.0,0,0,6,6,249,127,567,224,14,3,21.4,5,4,0.7309405940594058
374,Luis Guilherme,2025/26,2026/27,31,FW,19.0,1,0,30.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0,0,0,0,7,5,16,7,0,0,,1,1,0.2292079207920792
375,Mads Hermansen,2025/26,2026/27,31,GK,25.0,4,4,360.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,1,0.0,0.0,0,0,0,0,163,110,565,258,0,0,,0,0,0.28325082508250826
376,Mateus Fernandes,2025/26,2026/27,31,FW,21.0,2,2,141.0,1.6,0,0,0,0,0.0,0.5,0.0,0.5,0,0,,,,,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,4,0,2.55,0.0,2.5,0.0,4,2,7,3,2,5,4,1,0,1,0,3.125,0.625,0,0,3,3,60,36,163,66,1,0,0.0,2,1,0.49290429042904293
377,Max Kilman,2025/26,2026/27,31,DF,28.0,4,4,360.0,4.0,0,0,0,0,0.4,0.0,0.4,0.4,2,0,0.0,4.5,0.0,,0.0,0.0,0.1,0.0,0.1,0.0,0.5,0.0,3,0,0.75,0.0,0.75,0.0,1,1,10,0,1,4,3,3,25,2,0,1.0,0.75,1,0,5,0,229,131,859,553,2,1,50.0,1,0,0.5748349834983499
378,Nayef Aguerd,2025/26,2026/27,31,DF,29.0,2,2,180.0,2.0,0,0,0,0,0.1,0.0,0.1,0.1,2,0,0.0,9.9,0.0,,0.0,0.0,0.05,0.0,0.05,0.0,1.0,0.0,2,0,1.0,0.0,1.0,0.0,0,0,9,2,0,1,0,1,11,4,0,0.5,0.5,0,0,0,1,143,71,405,222,1,1,100.0,1,0,0.4531353135313531
379,Niclas Füllkrug,2025/26,2026/27,31,FW,32.0,3,3,198.0,2.2,0,0,0,0,0.3,0.2,0.3,0.5,5,2,40.0,10.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.0,2.2727272727272725,0.9090909090909091,2,0,0.91,0.0,0.9090909090909091,0.0,2,2,2,0,6,1,0,0,1,1,0,0.45454545454545453,0.0,0,0,5,0,65,31,83,21,0,0,,5,6,0.383003300330033
380,Soungoutou Magassa,2025/26,2026/27,31,MF,21.0,1,0,30.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,0,0,2,0,6.666666666666667,0.0,0,0,0,0,19,8,39,8,1,0,0.0,0,0,0.2700495049504951
381,Tomáš Souček,2025/26,2026/27,31,MF,30.0,4,3,232.0,2.6,0,0,0,0,0.2,0.0,0.2,0.2,4,3,75.0,12.7,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,1.5384615384615383,1.1538461538461537,1,1,0.39,0.39,0.3846153846153846,0.3846153846153846,0,0,4,1,2,4,2,3,13,2,0,1.5384615384615383,1.1538461538461537,0,1,3,1,127,52,166,73,3,0,0.0,3,0,0.517821782178218
382,André,2025/26,2026/27,32,MF,24.0,4,3,244.0,2.7,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.74,0.0,0.7407407407407407,0.0,0,0,10,1,2,8,4,3,2,4,2,2.962962962962963,1.111111111111111,1,0,4,6,129,67,318,128,3,2,66.7,2,4,0.5298679867986799
383,David Møller Wolfe,2025/26,2026/27,32,MF,23.0,3,2,131.0,1.5,0,1,1,0,0.0,0.3,0.0,0.3,0,0,,,,,0.0,0.6666666666666666,0.0,0.19999999999999998,0.0,0.6666666666666666,0.0,0.0,2,1,1.36,0.68,1.3333333333333333,0.6666666666666666,1,1,2,3,7,2,2,0,4,0,0,1.3333333333333333,0.0,0,0,0,1,59,21,120,57,1,1,100.0,1,1,0.5265676567656766
384,Emmanuel Agbadou,2025/26,2026/27,32,DF,28.0,4,4,360.0,4.0,0,0,0,0,0.2,0.0,0.2,0.3,3,0,0.0,21.3,0.0,,0.0,0.0,0.05,0.0,0.05,0.0,0.75,0.0,3,0,0.75,0.0,0.75,0.0,1,2,11,1,1,6,4,4,23,10,1,1.5,1.0,0,0,3,1,281,162,805,351,0,0,,5,1,0.5857260726072607
385,Fer López,2025/26,2026/27,32,MF,21.0,3,0,60.0,0.7,0,0,0,0,0.1,0.0,0.1,0.2,3,1,33.3,19.2,0.0,0.0,0.0,0.0,0.14285714285714288,0.0,0.14285714285714288,0.0,4.285714285714286,1.4285714285714286,3,0,4.5,0.0,4.285714285714286,0.0,1,4,8,4,4,0,0,0,0,1,0,0.0,0.0,0,0,2,0,43,25,191,116,2,1,50.0,2,0,0.3924092409240924
386,Hugo Bueno,2025/26,2026/27,32,MF,22.0,4,2,229.0,2.5,0,0,0,0,0.1,0.3,0.1,0.4,1,0,0.0,19.5,0.0,,0.0,0.0,0.04,0.12,0.04,0.0,0.4,0.0,6,0,2.37,0.0,2.4,0.0,5,5,4,11,15,12,7,5,8,2,0,4.8,2.0,1,0,4,1,170,77,537,268,12,4,33.3,10,2,0.7215346534653464
387,Hwang Hee-chan,2025/26,2026/27,32,FW,29.0,4,2,173.0,1.9,1,0,1,1,0.6,0.0,0.6,0.6,3,2,66.7,11.8,0.33,0.5,0.5263157894736842,0.0,0.3157894736842105,0.0,0.3157894736842105,0.5263157894736842,1.5789473684210527,1.0526315789473684,3,0,1.56,0.0,1.5789473684210527,0.0,1,0,0,1,5,1,0,1,1,1,0,0.5263157894736842,0.5263157894736842,0,0,2,1,56,21,93,17,2,0,0.0,4,0,0.4111386138613861
388,Jackson Tchatchoua,2025/26,2026/27,32,MF,24.0,3,1,133.0,1.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.36,0.0,1.3333333333333333,0.0,1,2,1,0,14,1,0,2,3,3,0,0.6666666666666666,1.3333333333333333,0,0,0,0,88,43,130,36,1,0,0.0,4,0,0.38160066006600657
389,Jean-Ricner Bellegarde,2025/26,2026/27,32,FW,27.0,4,2,169.0,1.9,0,0,0,0,0.1,0.1,0.1,0.3,5,1,20.0,25.2,0.0,0.0,0.0,0.0,0.052631578947368425,0.052631578947368425,0.052631578947368425,0.0,2.6315789473684212,0.5263157894736842,5,0,2.66,0.0,2.6315789473684212,0.0,2,5,13,4,3,4,3,1,3,2,1,2.1052631578947367,0.5263157894736842,0,0,2,5,94,53,343,166,3,0,0.0,4,3,0.5525577557755775
390,Jhon Arias,2025/26,2026/27,32,FW,27.0,4,2,161.0,1.8,0,0,0,0,0.2,0.1,0.2,0.3,3,1,33.3,17.2,0.0,0.0,0.0,0.0,0.11111111111111112,0.05555555555555556,0.11111111111111112,0.0,1.6666666666666665,0.5555555555555556,5,0,2.8,0.0,2.7777777777777777,0.0,1,2,6,3,4,10,5,2,1,2,0,5.555555555555555,1.1111111111111112,0,0,4,0,72,30,212,96,2,1,50.0,5,3,0.5788778877887789
391,José Sá,2025/26,2026/27,32,GK,32.0,3,3,270.0,3.0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,3,0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,104,69,355,236,0,0,,0,0,0.3048679867986799
392,João Gomes,2025/26,2026/27,32,MF,24.0,4,4,360.0,4.0,0,0,0,0,0.0,0.1,0.0,0.2,1,0,0.0,35.8,0.0,,0.0,0.0,0.0,0.025,0.0,0.0,0.25,0.0,9,0,2.25,0.0,2.25,0.0,3,6,21,2,4,10,8,4,9,5,0,2.5,1.0,2,0,11,10,236,126,709,269,5,4,80.0,8,3,0.6886963696369637
393,Jørgen Strand Larsen,2025/26,2026/27,32,FW,25.0,2,2,158.0,1.8,0,0,0,0,0.5,0.0,0.5,0.5,5,3,60.0,12.9,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,2.7777777777777777,1.6666666666666665,0,0,0.0,0.0,0.0,0.0,0,0,1,0,9,1,1,0,3,2,0,0.5555555555555556,0.0,0,0,5,1,54,35,119,36,1,1,100.0,4,4,0.39966996699669965
394,Ki-Jana Hoever,2025/26,2026/27,32,MF,23.0,2,2,106.0,1.2,0,0,0,0,0.0,0.2,0.0,0.2,0,0,,,,,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,2,0,1.7,0.0,1.6666666666666667,0.0,2,3,2,1,9,2,2,1,7,0,0,1.6666666666666667,0.8333333333333334,0,0,0,0,59,29,95,27,1,0,0.0,1,2,0.45833333333333337
395,Ladislav Krejčí,2025/26,2026/27,32,MF,26.0,1,1,90.0,1.0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1,0,1.0,0.0,1.0,0.0,1,0,2,0,0,1,1,0,3,2,0,1.0,0.0,1,0,2,2,39,18,49,17,0,0,,0,0,0.3221947194719472
396,Marshall Munetsi,2025/26,2026/27,32,FW,29.0,4,3,295.0,3.3,0,1,1,0,0.1,0.4,0.1,0.6,3,0,0.0,14.3,0.0,,0.0,0.30303030303030304,0.030303030303030307,0.12121212121212123,0.030303030303030307,0.30303030303030304,0.9090909090909092,0.0,5,2,1.53,0.61,1.5151515151515151,0.6060606060606061,2,2,6,2,7,5,3,0,3,2,0,1.5151515151515151,0.0,1,0,6,2,84,40,196,99,3,3,100.0,3,4,0.6415016501650165
397,Matt Doherty,2025/26,2026/27,32,DF,33.0,2,2,180.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,1.0,0.0,0,0,5,0,0,6,3,2,6,2,0,3.0,1.0,2,0,6,2,104,46,141,55,0,0,,1,1,0.4363861386138614
398,Rodrigo Gomes,2025/26,2026/27,32,DF,22.0,3,1,121.0,1.3,1,0,1,1,0.6,0.0,0.6,0.6,6,2,33.3,14.8,0.17,0.5,0.7692307692307692,0.0,0.4615384615384615,0.0,0.4615384615384615,0.7692307692307692,4.615384615384615,1.5384615384615383,4,0,2.95,0.0,3.0769230769230766,0.0,0,0,1,2,10,4,3,2,4,1,0,3.0769230769230766,1.5384615384615383,0,0,2,0,65,32,171,79,4,2,50.0,5,1,0.5841584158415841
399,Sam Johnstone,2025/26,2026/27,32,GK,32.0,1,1,90.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,52,32,212,127,0,0,,0,0,0.2563531353135314
400,Santiago Bueno,2025/26,2026/27,32,DF,26.0,2,1,125.0,1.4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2.16,0.72,2.142857142857143,0.7142857142857143,1,1,4,0,1,4,2,4,5,2,0,2.857142857142857,2.857142857142857,0,0,3,1,92,41,162,44,0,0,,0,1,0.4718646864686468
401,Sasa Kalajdzic,2025/26,2026/27,32,FW,28.0,1,0,15.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,1,0,0,0,0.0,5.0,0,0,0,0,10,3,6,0,1,0,0.0,0,1,0.24174917491749173
402,Tolu Arokodare,2025/26,2026/27,32,FW,24.0,1,1,65.0,0.7,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,3,0,0,1,3,0,0,0.0,1.4285714285714286,0,0,2,2,18,8,50,15,0,0,,3,1,0.2946369636963696
403,Toti Gomes,2025/26,2026/27,32,DF,26.0,4,4,318.0,3.5,0,0,0,0,0.0,0.0,0.0,0.1,2,1,50.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,2,0,0.57,0.0,0.5714285714285714,0.0,2,0,6,3,1,7,4,3,15,1,0,2.0,0.8571428571428571,1,1,3,2,274,168,773,379,4,2,50.0,3,2,0.5806930693069307
404,Yerson Mosquera,2025/26,2026/27,32,DF,24.0,1,1,65.0,0.7,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,3,1,2,0,1.4285714285714286,4.285714285714286,0,0,0,1,28,19,87,38,2,0,0.0,0,0,0.2929042904290429
